item_id,a,b,c,category,subcategory,tags,question,alternatives,correct,source,active,notes
SYN-3PL-0338,0.842,0.3289,0.2194,D2,,,,,,SYN,1,
SYN-3PL-0339,0.8213,2.4201,0.2221,D3,,,,,,SYN,1,
SYN-3PL-0340,0.4189,0.057,0.2257,D4,,,,,,SYN,1,
SYN-3PL-0341,0.8878,0.867,0.0658,D1,,,,,,SYN,1,
SYN-3PL-0342,1.0983,-0.6533,0.1333,D2,,,,,,SYN,1,
SYN-3PL-0343,1.1427,-0.4774,0.182,D3,,,,,,SYN,1,
SYN-3PL-0344,1.1374,0.1272,0.2612,D4,,,,,,SYN,1,
SYN-3PL-0345,0.9063,-0.0322,0.1531,D1,,,,,,SYN,1,
SYN-3PL-0346,0.9341,-0.9096,0.2599,D2,,,,,,SYN,1,
SYN-3PL-0347,1.2836,0.8571,0.1689,D3,,,,,,SYN,1,
SYN-3PL-0348,0.9601,-0.4124,0.344,D4,,,,,,SYN,1,
SYN-3PL-0349,0.5011,0.7662,0.1818,D1,,,,,,SYN,1,
SYN-3PL-0350,1.358,-0.0335,0.1331,D2,,,,,,SYN,1,
SYN-3PL-0351,0.7238,1.4261,0.1877,D3,,,,,,SYN,1,
SYN-3PL-0352,1.5107,-0.103,0.2671,D4,,,,,,SYN,1,
SYN-3PL-0353,1.6624,-0.7869,0.2098,D1,,,,,,SYN,1,
SYN-3PL-0354,1.257,1.1857,0.1346,D2,,,,,,SYN,1,
SYN-3PL-0355,1.3116,-1.3225,0.3013,D3,,,,,,SYN,1,
SYN-3PL-0356,1.746,-0.3117,0.274,D4,,,,,,SYN,1,
SYN-3PL-0357,0.7185,-0.2411,0.3234,D1,,,,,,SYN,1,
SYN-3PL-0358,1.0791,1.0859,0.1001,D2,,,,,,SYN,1,
SYN-3PL-0359,1.0744,0.5094,0.2425,D3,,,,,,SYN,1,
SYN-3PL-0360,0.7482,0.23,0.3082,D4,,,,,,SYN,1,
SYN-3PL-0361,1.8286,1.6627,0.2928,D1,,,,,,SYN,1,
SYN-3PL-0362,0.8401,0.1663,0.2593,D2,,,,,,SYN,1,
SYN-3PL-0363,0.803,-1.275,0.1124,D3,,,,,,SYN,1,
SYN-3PL-0364,1.0836,-1.0941,0.2881,D4,,,,,,SYN,1,
SYN-3PL-0365,1.3625,-1.3826,0.1071,D1,,,,,,SYN,1,
SYN-3PL-0366,0.835,-0.0027,0.2322,D2,,,,,,SYN,1,
SYN-3PL-0367,0.8354,-0.0523,0.1301,D3,,,,,,SYN,1,
SYN-3PL-0368,1.1633,0.3672,0.2269,D4,,,,,,SYN,1,
SYN-3PL-0369,0.652,0.2484,0.2471,D1,,,,,,SYN,1,
SYN-3PL-0370,0.7931,0.2001,0.2035,D2,,,,,,SYN,1,
SYN-3PL-0371,0.7777,1.7067,0.2059,D3,,,,,,SYN,1,
SYN-3PL-0372,0.8778,0.3441,0.3844,D4,,,,,,SYN,1,
SYN-3PL-0373,0.9582,-0.8161,0.1595,D1,,,,,,SYN,1,
SYN-3PL-0374,1.7389,-0.4587,0.3246,D2,,,,,,SYN,1,
SYN-3PL-0375,1.3129,-0.4685,0.1444,D3,,,,,,SYN,1,
SYN-3PL-0376,1.0067,-0.0595,0.2171,D4,,,,,,SYN,1,
SYN-3PL-0377,0.9348,-1.4426,0.2313,D1,,,,,,SYN,1,
SYN-3PL-0378,1.2999,1.0816,0.4013,D2,,,,,,SYN,1,
SYN-3PL-0379,1.1371,-1.23,0.1732,D3,,,,,,SYN,1,
SYN-3PL-0380,1.3065,0.5008,0.1957,D4,,,,,,SYN,1,
SYN-3PL-0381,1.5133,0.8779,0.0998,D1,,,,,,SYN,1,
SYN-3PL-0382,0.739,0.7083,0.2806,D2,,,,,,SYN,1,
SYN-3PL-0383,0.5087,0.2024,0.1041,D3,,,,,,SYN,1,
SYN-3PL-0384,0.9935,0.0757,0.3709,D4,,,,,,SYN,1,
SYN-3PL-0385,1.0241,1.6537,0.1265,D1,,,,,,SYN,1,
SYN-3PL-0386,1.0898,0.788,0.1664,D2,,,,,,SYN,1,
SYN-3PL-0387,0.8356,-1.2913,0.1246,D3,,,,,,SYN,1,
SYN-3PL-0388,0.9326,0.6342,0.2453,D4,,,,,,SYN,1,
SYN-3PL-0389,1.1825,-1.0585,0.2887,D1,,,,,,SYN,1,
SYN-3PL-0390,1.2017,0.8347,0.3623,D2,,,,,,SYN,1,
SYN-3PL-0391,1.4908,0.8148,0.3951,D3,,,,,,SYN,1,
SYN-3PL-0392,0.5221,2.6181,0.1935,D4,,,,,,SYN,1,
SYN-3PL-0393,0.6098,0.1981,0.2971,D1,,,,,,SYN,1,
SYN-3PL-0394,1.5505,-0.1495,0.1846,D2,,,,,,SYN,1,
SYN-3PL-0395,1.2002,-0.236,0.2125,D3,,,,,,SYN,1,
SYN-3PL-0396,1.2687,0.6597,0.1738,D4,,,,,,SYN,1,
SYN-3PL-0397,0.9181,0.5738,0.153,D1,,,,,,SYN,1,
SYN-3PL-0398,0.8674,0.5341,0.249,D2,,,,,,SYN,1,
SYN-3PL-0399,1.0618,1.2779,0.056,D3,,,,,,SYN,1,
SYN-3PL-0400,0.7543,0.5825,0.2649,D4,,,,,,SYN,1,
SYN-3PL-0401,0.6319,-1.4153,0.2698,D1,,,,,,SYN,1,
SYN-3PL-0402,0.7166,-0.4,0.2816,D2,,,,,,SYN,1,
SYN-3PL-0403,1.0356,0.18,0.3375,D3,,,,,,SYN,1,
SYN-3PL-0404,1.2106,0.5283,0.2376,D4,,,,,,SYN,1,
SYN-3PL-0405,1.6411,-1.1003,0.1757,D1,,,,,,SYN,1,
SYN-3PL-0406,1.118,1.1917,0.3858,D2,,,,,,SYN,1,
SYN-3PL-0407,1.1523,-0.311,0.1922,D3,,,,,,SYN,1,
SYN-3PL-0408,1.6594,0.9913,0.137,D4,,,,,,SYN,1,
SYN-3PL-0409,0.7922,0.9218,0.1872,D1,,,,,,SYN,1,
SYN-3PL-0410,0.7499,-0.5788,0.1831,D2,,,,,,SYN,1,
SYN-3PL-0411,0.851,0.7366,0.1303,D3,,,,,,SYN,1,
SYN-3PL-0412,0.9715,1.2499,0.2902,D4,,,,,,SYN,1,
SYN-3PL-0413,1.8349,0.2161,0.2585,D1,,,,,,SYN,1,
SYN-3PL-0414,0.9006,0.7262,0.3416,D2,,,,,,SYN,1,
SYN-3PL-0415,1.4801,-1.0948,0.2353,D3,,,,,,SYN,1,
SYN-3PL-0416,0.8678,-1.1122,0.3159,D4,,,,,,SYN,1,
SYN-3PL-0417,1.1588,0.4959,0.3121,D1,,,,,,SYN,1,
SYN-3PL-0418,1.2268,-1.7689,0.2553,D2,,,,,,SYN,1,
SYN-3PL-0419,1.1734,-0.5547,0.1019,D3,,,,,,SYN,1,
SYN-3PL-0420,1.2527,-0.0288,0.1869,D4,,,,,,SYN,1,
SYN-3PL-0421,0.8133,0.7369,0.2355,D1,,,,,,SYN,1,
SYN-3PL-0422,1.5478,1.4471,0.3213,D2,,,,,,SYN,1,
SYN-3PL-0423,1.3422,1.0505,0.2999,D3,,,,,,SYN,1,
SYN-3PL-0424,0.8101,-1.2132,0.2881,D4,,,,,,SYN,1,
SYN-3PL-0425,1.1638,-0.2686,0.2128,D1,,,,,,SYN,1,
SYN-3PL-0426,0.7247,0.4939,0.1737,D2,,,,,,SYN,1,
SYN-3PL-0427,1.0289,-0.3397,0.2626,D3,,,,,,SYN,1,
SYN-3PL-0428,0.7038,0.4942,0.1528,D4,,,,,,SYN,1,
SYN-3PL-0429,1.2405,-0.941,0.2114,D1,,,,,,SYN,1,
SYN-3PL-0430,2.4335,-0.8955,0.068,D2,,,,,,SYN,1,
SYN-3PL-0431,1.5547,2.7377,0.2669,D3,,,,,,SYN,1,
SYN-3PL-0432,1.2451,-0.3868,0.3023,D4,,,,,,SYN,1,
SYN-3PL-0433,0.7627,-0.0225,0.4048,D1,,,,,,SYN,1,
SYN-3PL-0434,1.1208,1.1813,0.2614,D2,,,,,,SYN,1,
SYN-3PL-0435,1.4267,0.0666,0.1474,D3,,,,,,SYN,1,
SYN-3PL-0436,0.9738,1.4373,0.2879,D4,,,,,,SYN,1,
SYN-3PL-0437,1.0395,2.6508,0.2553,D1,,,,,,SYN,1,
SYN-3PL-0438,0.6015,0.3681,0.2477,D2,,,,,,SYN,1,
SYN-3PL-0439,0.7737,3.1397,0.1108,D3,,,,,,SYN,1,
SYN-3PL-0440,0.5744,-0.323,0.3345,D4,,,,,,SYN,1,
SYN-3PL-0441,1.776,-2.3093,0.3264,D1,,,,,,SYN,1,
SYN-3PL-0442,1.1523,0.4464,0.1653,D2,,,,,,SYN,1,
SYN-3PL-0443,1.2429,0.6746,0.2188,D3,,,,,,SYN,1,
SYN-3PL-0444,0.941,-1.1677,0.2452,D4,,,,,,SYN,1,
SYN-3PL-0445,0.6452,-1.2529,0.3212,D1,,,,,,SYN,1,
SYN-3PL-0446,1.0542,-0.7984,0.2398,D2,,,,,,SYN,1,
SYN-3PL-0447,0.8262,-1.5931,0.5035,D3,,,,,,SYN,1,
SYN-3PL-0448,0.7476,0.0744,0.0743,D4,,,,,,SYN,1,
SYN-3PL-0449,1.0168,-0.6195,0.3148,D1,,,,,,SYN,1,
SYN-3PL-0450,1.0335,1.8002,0.2191,D2,,,,,,SYN,1,
SYN-3PL-0451,0.9473,1.1821,0.4192,D3,,,,,,SYN,1,
SYN-3PL-0452,0.7927,-0.1638,0.2611,D4,,,,,,SYN,1,
SYN-3PL-0453,0.744,-0.1303,0.1271,D1,,,,,,SYN,1,
SYN-3PL-0454,1.0019,1.4893,0.2811,D2,,,,,,SYN,1,
SYN-3PL-0455,1.443,0.8745,0.3528,D3,,,,,,SYN,1,
SYN-3PL-0456,0.618,-1.4207,0.205,D4,,,,,,SYN,1,
SYN-3PL-0457,0.8211,0.2614,0.1868,D1,,,,,,SYN,1,
SYN-3PL-0458,0.9525,0.5109,0.1574,D2,,,,,,SYN,1,
SYN-3PL-0459,0.9535,0.2892,0.2845,D3,,,,,,SYN,1,
SYN-3PL-0460,0.8371,1.0238,0.1662,D4,,,,,,SYN,1,
SYN-3PL-0461,1.7835,-0.3759,0.0607,D1,,,,,,SYN,1,
SYN-3PL-0462,1.1274,-1.7031,0.2958,D2,,,,,,SYN,1,
SYN-3PL-0463,0.7441,1.1317,0.0924,D3,,,,,,SYN,1,
SYN-3PL-0464,0.5686,-0.9645,0.0981,D4,,,,,,SYN,1,
SYN-3PL-0465,0.9497,-0.3855,0.0916,D1,,,,,,SYN,1,
SYN-3PL-0466,1.5587,0.3326,0.1458,D2,,,,,,SYN,1,
SYN-3PL-0467,1.0595,-1.3315,0.1288,D3,,,,,,SYN,1,
SYN-3PL-0468,0.4992,-0.0946,0.3505,D4,,,,,,SYN,1,
SYN-3PL-0469,0.6616,-1.0151,0.322,D1,,,,,,SYN,1,
SYN-3PL-0470,1.0376,-0.6343,0.2347,D2,,,,,,SYN,1,
SYN-3PL-0471,1.3775,-0.9752,0.1001,D3,,,,,,SYN,1,
SYN-3PL-0472,1.0432,-1.1657,0.062,D4,,,,,,SYN,1,
SYN-3PL-0473,1.0458,0.8566,0.2037,D1,,,,,,SYN,1,
SYN-3PL-0474,1.3797,0.6962,0.1744,D2,,,,,,SYN,1,
SYN-3PL-0475,1.4577,0.1358,0.1989,D3,,,,,,SYN,1,
SYN-3PL-0476,0.8163,-0.5651,0.3337,D4,,,,,,SYN,1,
SYN-3PL-0477,1.1404,-1.2082,0.1954,D1,,,,,,SYN,1,
SYN-3PL-0478,0.7504,-2.5193,0.1738,D2,,,,,,SYN,1,
SYN-3PL-0479,0.724,-0.5789,0.1866,D3,,,,,,SYN,1,
SYN-3PL-0480,1.193,-0.3379,0.2775,D4,,,,,,SYN,1,
SYN-3PL-0481,0.6524,0.3073,0.4138,D1,,,,,,SYN,1,
SYN-3PL-0482,1.0523,0.9353,0.2934,D2,,,,,,SYN,1,
SYN-3PL-0483,1.0988,-0.057,0.18,D3,,,,,,SYN,1,
SYN-3PL-0484,1.2948,0.0722,0.2013,D4,,,,,,SYN,1,
SYN-3PL-0485,0.7081,-0.6346,0.2245,D1,,,,,,SYN,1,
SYN-3PL-0486,1.121,-0.163,0.2433,D2,,,,,,SYN,1,
SYN-3PL-0487,0.9631,0.5191,0.1207,D3,,,,,,SYN,1,
SYN-3PL-0488,1.5618,-0.94,0.0666,D4,,,,,,SYN,1,
SYN-3PL-0489,0.8003,-0.0644,0.5216,D1,,,,,,SYN,1,
SYN-3PL-0490,0.7168,0.056,0.3468,D2,,,,,,SYN,1,
SYN-3PL-0491,1.1619,-0.9501,0.1647,D3,,,,,,SYN,1,
SYN-3PL-0492,0.7736,-1.118,0.1653,D4,,,,,,SYN,1,
SYN-3PL-0493,0.6782,1.3569,0.1774,D1,,,,,,SYN,1,
SYN-3PL-0494,1.3139,0.7955,0.1471,D2,,,,,,SYN,1,
SYN-3PL-0495,1.1378,-0.349,0.1737,D3,,,,,,SYN,1,
SYN-3PL-0496,0.3932,-0.0456,0.1062,D4,,,,,,SYN,1,
SYN-3PL-0497,0.7586,0.7821,0.1806,D1,,,,,,SYN,1,
SYN-3PL-0498,0.7172,-1.0057,0.1977,D2,,,,,,SYN,1,
SYN-3PL-0499,1.2133,-0.0378,0.1227,D3,,,,,,SYN,1,
SYN-3PL-0500,1.5555,0.8413,0.1672,D4,,,,,,SYN,1,
SYN-3PL-0501,1.8542,-0.827,0.118,D1,,,,,,SYN,1,
SYN-3PL-0502,1.2359,0.2205,0.278,D2,,,,,,SYN,1,
SYN-3PL-0503,0.7198,-1.9495,0.191,D3,,,,,,SYN,1,
SYN-3PL-0504,0.7122,0.0681,0.2615,D4,,,,,,SYN,1,
SYN-3PL-0505,0.7514,-0.1284,0.2817,D1,,,,,,SYN,1,
SYN-3PL-0506,1.1581,1.8991,0.2651,D2,,,,,,SYN,1,
SYN-3PL-0507,1.4617,0.226,0.1711,D3,,,,,,SYN,1,
SYN-3PL-0508,0.5625,-0.4634,0.1527,D4,,,,,,SYN,1,
SYN-3PL-0509,1.2005,0.5344,0.3064,D1,,,,,,SYN,1,
SYN-3PL-0510,1.321,0.2239,0.1284,D2,,,,,,SYN,1,
SYN-3PL-0511,1.0994,-0.9564,0.2401,D3,,,,,,SYN,1,
SYN-3PL-0512,2.6402,0.0162,0.4679,D4,,,,,,SYN,1,
SYN-3PL-0513,1.1742,1.9448,0.3294,D1,,,,,,SYN,1,
SYN-3PL-0514,1.0098,0.4402,0.1318,D2,,,,,,SYN,1,
SYN-3PL-0515,1.201,-1.4926,0.1333,D3,,,,,,SYN,1,
SYN-3PL-0516,0.8494,-0.2316,0.0732,D4,,,,,,SYN,1,
SYN-3PL-0517,0.7191,0.398,0.3205,D1,,,,,,SYN,1,
SYN-3PL-0518,1.135,-0.0812,0.2176,D2,,,,,,SYN,1,
SYN-3PL-0519,1.4135,1.4506,0.1574,D3,,,,,,SYN,1,
SYN-3PL-0520,0.9319,-0.4015,0.1354,D4,,,,,,SYN,1,
SYN-3PL-0521,1.3201,1.6613,0.2866,D1,,,,,,SYN,1,
SYN-3PL-0522,0.8934,-0.5934,0.1214,D2,,,,,,SYN,1,
SYN-3PL-0523,1.6314,0.03,0.1816,D3,,,,,,SYN,1,
SYN-3PL-0524,1.0666,1.2113,0.2538,D4,,,,,,SYN,1,
SYN-3PL-0525,1.1739,-1.5671,0.0676,D1,,,,,,SYN,1,
SYN-3PL-0526,1.2584,-0.86,0.1798,D2,,,,,,SYN,1,
SYN-3PL-0527,0.6666,0.5997,0.1539,D3,,,,,,SYN,1,
SYN-3PL-0528,0.9468,1.5189,0.2847,D4,,,,,,SYN,1,
SYN-3PL-0529,1.737,-0.6407,0.2747,D1,,,,,,SYN,1,
SYN-3PL-0530,1.011,0.5885,0.3311,D2,,,,,,SYN,1,
SYN-3PL-0531,1.5232,-1.1285,0.0992,D3,,,,,,SYN,1,
SYN-3PL-0532,1.3037,0.5652,0.2978,D4,,,,,,SYN,1,
SYN-3PL-0533,0.5779,1.5981,0.3979,D1,,,,,,SYN,1,
SYN-3PL-0534,1.2364,-0.273,0.2103,D2,,,,,,SYN,1,
SYN-3PL-0535,0.7215,-0.4399,0.3054,D3,,,,,,SYN,1,
SYN-3PL-0536,1.0815,1.3199,0.1646,D4,,,,,,SYN,1,
SYN-3PL-0537,0.8828,0.7187,0.1925,D1,,,,,,SYN,1,
SYN-3PL-0538,1.0065,1.017,0.0754,D2,,,,,,SYN,1,
SYN-3PL-0539,0.979,1.2007,0.2224,D3,,,,,,SYN,1,
SYN-3PL-0540,1.0755,-0.0755,0.2762,D4,,,,,,SYN,1,
SYN-3PL-0541,0.8742,1.0198,0.2477,D1,,,,,,SYN,1,
SYN-3PL-0542,0.6668,1.8315,0.3611,D2,,,,,,SYN,1,
SYN-3PL-0543,0.7386,-0.345,0.2221,D3,,,,,,SYN,1,
SYN-3PL-0544,1.3164,0.9146,0.1355,D4,,,,,,SYN,1,
SYN-3PL-0545,1.6776,-0.3939,0.2332,D1,,,,,,SYN,1,
SYN-3PL-0546,1.0723,1.473,0.1442,D2,,,,,,SYN,1,
SYN-3PL-0547,1.2875,0.5885,0.2204,D3,,,,,,SYN,1,
SYN-3PL-0548,1.3405,-1.2609,0.2905,D4,,,,,,SYN,1,
SYN-3PL-0549,0.6638,0.2157,0.3384,D1,,,,,,SYN,1,
SYN-3PL-0550,0.5702,-0.4982,0.1408,D2,,,,,,SYN,1,
SYN-3PL-0551,0.9847,0.8539,0.133,D3,,,,,,SYN,1,
SYN-3PL-0552,0.5668,-0.1431,0.1096,D4,,,,,,SYN,1,
SYN-3PL-0553,0.9215,-0.0894,0.2521,D1,,,,,,SYN,1,
SYN-3PL-0554,0.6418,0.6749,0.1614,D2,,,,,,SYN,1,
SYN-3PL-0555,0.8293,-0.4383,0.1498,D3,,,,,,SYN,1,
SYN-3PL-0556,0.7982,-2.6915,0.1655,D4,,,,,,SYN,1,
SYN-3PL-0557,1.1688,-0.5186,0.1251,D1,,,,,,SYN,1,
SYN-3PL-0558,0.8235,-0.5723,0.1657,D2,,,,,,SYN,1,
SYN-3PL-0559,0.7087,1.5238,0.109,D3,,,,,,SYN,1,
SYN-3PL-0560,1.0147,-1.6084,0.1659,D4,,,,,,SYN,1,
SYN-3PL-0561,2.4355,1.7804,0.2657,D1,,,,,,SYN,1,
SYN-3PL-0562,1.1593,0.1596,0.097,D2,,,,,,SYN,1,
SYN-3PL-0563,0.558,0.424,0.3961,D3,,,,,,SYN,1,
SYN-3PL-0564,1.0278,-0.1534,0.098,D4,,,,,,SYN,1,
SYN-3PL-0565,2.1626,-0.1679,0.2342,D1,,,,,,SYN,1,
SYN-3PL-0566,1.0521,-0.5615,0.1765,D2,,,,,,SYN,1,
SYN-3PL-0567,1.4684,2.0189,0.2848,D3,,,,,,SYN,1,
SYN-3PL-0568,1.3952,-0.6859,0.0798,D4,,,,,,SYN,1,
SYN-3PL-0569,1.4283,0.4682,0.2041,D1,,,,,,SYN,1,
SYN-3PL-0570,1.3706,0.2043,0.4257,D2,,,,,,SYN,1,
SYN-3PL-0571,1.0885,0.0435,0.1543,D3,,,,,,SYN,1,
SYN-3PL-0572,0.9462,1.0003,0.1978,D4,,,,,,SYN,1,
SYN-3PL-0573,0.9198,0.5522,0.1744,D1,,,,,,SYN,1,
SYN-3PL-0574,1.0367,-1.7386,0.1659,D2,,,,,,SYN,1,
SYN-3PL-0575,1.1367,-1.6554,0.3846,D3,,,,,,SYN,1,
SYN-3PL-0576,0.682,-0.5033,0.1861,D4,,,,,,SYN,1,
SYN-3PL-0577,0.9193,1.4048,0.2104,D1,,,,,,SYN,1,
SYN-3PL-0578,0.9879,1.9091,0.2787,D2,,,,,,SYN,1,
SYN-3PL-0579,1.0329,-0.3511,0.2395,D3,,,,,,SYN,1,
SYN-3PL-0580,0.9113,0.0707,0.1772,D4,,,,,,SYN,1,
SYN-3PL-0581,1.2737,-1.1154,0.3143,D1,,,,,,SYN,1,
SYN-3PL-0582,0.9693,0.3419,0.2062,D2,,,,,,SYN,1,
SYN-3PL-0583,0.8935,0.3149,0.1933,D3,,,,,,SYN,1,
SYN-3PL-0584,0.69,-0.6177,0.094,D4,,,,,,SYN,1,
SYN-3PL-0585,0.792,-0.1019,0.2442,D1,,,,,,SYN,1,
SYN-3PL-0586,1.0713,0.4953,0.272,D2,,,,,,SYN,1,
SYN-3PL-0587,1.0364,1.7206,0.2279,D3,,,,,,SYN,1,
SYN-3PL-0588,0.5425,1.9356,0.1047,D4,,,,,,SYN,1,
SYN-3PL-0589,1.3196,2.6049,0.1906,D1,,,,,,SYN,1,
SYN-3PL-0590,0.81,-0.6086,0.2951,D2,,,,,,SYN,1,
SYN-3PL-0591,0.7629,-2.2084,0.1557,D3,,,,,,SYN,1,
SYN-3PL-0592,1.3971,0.1077,0.0866,D4,,,,,,SYN,1,
SYN-3PL-0593,1.4177,-1.1288,0.3607,D1,,,,,,SYN,1,
SYN-3PL-0594,0.8078,0.5216,0.3533,D2,,,,,,SYN,1,
SYN-3PL-0595,0.8988,-0.3342,0.2915,D3,,,,,,SYN,1,
SYN-3PL-0596,0.6927,-0.728,0.1422,D4,,,,,,SYN,1,
SYN-3PL-0597,1.2767,-0.0426,0.0993,D1,,,,,,SYN,1,
SYN-3PL-0598,1.3118,1.0387,0.2116,D2,,,,,,SYN,1,
SYN-3PL-0599,0.8767,0.3936,0.4171,D3,,,,,,SYN,1,
SYN-3PL-0600,1.5182,0.0002,0.257,D4,,,,,,SYN,1,
SYN-3PL-0601,1.3173,-0.8201,0.2418,D1,,,,,,SYN,1,
SYN-3PL-0602,0.9636,-1.1139,0.2981,D2,,,,,,SYN,1,
SYN-3PL-0603,1.2417,0.382,0.1732,D3,,,,,,SYN,1,
SYN-3PL-0604,0.6087,-0.3949,0.1234,D4,,,,,,SYN,1,
SYN-3PL-0605,0.9242,-0.9703,0.1441,D1,,,,,,SYN,1,
SYN-3PL-0606,1.0784,0.5569,0.2201,D2,,,,,,SYN,1,
SYN-3PL-0607,0.9969,0.0064,0.1386,D3,,,,,,SYN,1,
SYN-3PL-0608,1.8496,-0.2732,0.2879,D4,,,,,,SYN,1,
SYN-3PL-0609,1.0976,1.5914,0.2202,D1,,,,,,SYN,1,
SYN-3PL-0610,1.1162,-0.6421,0.1802,D2,,,,,,SYN,1,
SYN-3PL-0611,0.6714,0.9791,0.3153,D3,,,,,,SYN,1,
SYN-3PL-0612,0.9453,0.1548,0.2291,D4,,,,,,SYN,1,
SYN-3PL-0613,0.7905,0.4597,0.1897,D1,,,,,,SYN,1,
SYN-3PL-0614,2.0231,0.1208,0.1466,D2,,,,,,SYN,1,
SYN-3PL-0615,0.8828,0.9895,0.3079,D3,,,,,,SYN,1,
SYN-3PL-0616,1.0364,1.5498,0.306,D4,,,,,,SYN,1,
SYN-3PL-0617,1.4401,-1.2977,0.1685,D1,,,,,,SYN,1,
SYN-3PL-0618,1.2177,1.2269,0.2572,D2,,,,,,SYN,1,
SYN-3PL-0619,0.6548,-0.2582,0.2278,D3,,,,,,SYN,1,
SYN-3PL-0620,1.2111,0.3781,0.1918,D4,,,,,,SYN,1,
SYN-3PL-0621,1.2375,0.3129,0.298,D1,,,,,,SYN,1,
SYN-3PL-0622,0.947,-0.5046,0.2827,D2,,,,,,SYN,1,
SYN-3PL-0623,1.1495,-0.5473,0.28,D3,,,,,,SYN,1,
SYN-3PL-0624,1.0319,0.2128,0.1572,D4,,,,,,SYN,1,
SYN-3PL-0625,0.6599,-0.5868,0.2839,D1,,,,,,SYN,1,
SYN-3PL-0626,0.8445,0.716,0.2109,D2,,,,,,SYN,1,
SYN-3PL-0627,1.0062,-1.4814,0.2501,D3,,,,,,SYN,1,
SYN-3PL-0628,0.8387,-0.1627,0.2625,D4,,,,,,SYN,1,
SYN-3PL-0629,1.1755,1.392,0.1905,D1,,,,,,SYN,1,
SYN-3PL-0630,1.3507,-0.1555,0.4478,D2,,,,,,SYN,1,
SYN-3PL-0631,1.0855,-0.9211,0.2623,D3,,,,,,SYN,1,
SYN-3PL-0632,0.8942,-0.0637,0.1745,D4,,,,,,SYN,1,
SYN-3PL-0633,1.5051,-0.9902,0.1592,D1,,,,,,SYN,1,
SYN-3PL-0634,1.0421,0.7951,0.1834,D2,,,,,,SYN,1,
SYN-3PL-0635,1.1119,0.1291,0.2007,D3,,,,,,SYN,1,
SYN-3PL-0636,0.7953,-0.2311,0.0892,D4,,,,,,SYN,1,
SYN-3PL-0637,0.9368,0.715,0.1794,D1,,,,,,SYN,1,
SYN-3PL-0638,1.3491,-0.0689,0.2485,D2,,,,,,SYN,1,
SYN-3PL-0639,1.25,-0.6922,0.2249,D3,,,,,,SYN,1,
SYN-3PL-0640,0.9454,-0.3195,0.229,D4,,,,,,SYN,1,
SYN-3PL-0641,1.0025,-0.7679,0.3571,D1,,,,,,SYN,1,
SYN-3PL-0642,1.0615,-1.0868,0.1343,D2,,,,,,SYN,1,
SYN-3PL-0643,0.754,0.6163,0.3248,D3,,,,,,SYN,1,
SYN-3PL-0644,0.9459,-0.6547,0.2605,D4,,,,,,SYN,1,
SYN-3PL-0645,0.8577,-0.6089,0.2587,D1,,,,,,SYN,1,
SYN-3PL-0646,0.6599,0.899,0.2793,D2,,,,,,SYN,1,
SYN-3PL-0647,1.0467,-1.3316,0.1029,D3,,,,,,SYN,1,
SYN-3PL-0648,0.9578,-0.8197,0.1612,D4,,,,,,SYN,1,
SYN-3PL-0649,0.6446,-0.5504,0.2179,D1,,,,,,SYN,1,
SYN-3PL-0650,0.7878,1.5767,0.0742,D2,,,,,,SYN,1,
SYN-3PL-0651,0.9742,-0.1771,0.0849,D3,,,,,,SYN,1,
SYN-3PL-0652,0.4201,0.1733,0.1784,D4,,,,,,SYN,1,
SYN-3PL-0653,1.0568,0.0612,0.3351,D1,,,,,,SYN,1,
SYN-3PL-0654,1.0833,-1.2347,0.3574,D2,,,,,,SYN,1,
SYN-3PL-0655,1.2149,0.374,0.2028,D3,,,,,,SYN,1,
SYN-3PL-0656,0.8365,0.8495,0.216,D4,,,,,,SYN,1,
SYN-3PL-0657,0.6526,1.701,0.1973,D1,,,,,,SYN,1,
SYN-3PL-0658,1.2074,-0.1956,0.1186,D2,,,,,,SYN,1,
SYN-3PL-0659,0.662,0.5989,0.2071,D3,,,,,,SYN,1,
SYN-3PL-0660,1.1762,0.9219,0.3415,D4,,,,,,SYN,1,
SYN-3PL-0661,0.8165,0.0792,0.2239,D1,,,,,,SYN,1,
SYN-3PL-0662,0.7381,2.1142,0.2554,D2,,,,,,SYN,1,
SYN-3PL-0663,1.0923,1.9622,0.1291,D3,,,,,,SYN,1,
SYN-3PL-0664,1.4003,1.4753,0.2411,D4,,,,,,SYN,1,
SYN-3PL-0665,0.954,-1.2399,0.1792,D1,,,,,,SYN,1,
SYN-3PL-0666,0.9289,-0.2283,0.3481,D2,,,,,,SYN,1,
SYN-3PL-0667,0.6026,0.796,0.1495,D3,,,,,,SYN,1,
SYN-3PL-0668,1.2832,0.112,0.193,D4,,,,,,SYN,1,
SYN-3PL-0669,1.0221,-1.6708,0.2077,D1,,,,,,SYN,1,
SYN-3PL-0670,0.9217,0.2576,0.1417,D2,,,,,,SYN,1,
SYN-3PL-0671,1.4807,2.0503,0.1653,D3,,,,,,SYN,1,
SYN-3PL-0672,0.6249,1.6755,0.3227,D4,,,,,,SYN,1,
SYN-3PL-0673,0.8595,0.887,0.3657,D1,,,,,,SYN,1,
SYN-3PL-0674,1.0015,0.1198,0.1305,D2,,,,,,SYN,1,
SYN-3PL-0675,0.9152,0.0431,0.3919,D3,,,,,,SYN,1,
SYN-3PL-0676,0.4814,0.3336,0.1814,D4,,,,,,SYN,1,
