item_id,a,b,c,category,subcategory,tags,question,alternatives,correct,source,active,notes
SYN-1PL-363,1.0,-0.7312,0.0,D3,,,,,,SYN,1,
SYN-1PL-364,1.0,0.2677,0.0,D4,,,,,,SYN,1,
SYN-1PL-365,1.0,1.0311,0.0,D1,,,,,,SYN,1,
SYN-1PL-366,1.0,-0.601,0.0,D2,,,,,,SYN,1,
SYN-1PL-367,1.0,-0.5996,0.0,D3,,,,,,SYN,1,
SYN-1PL-368,1.0,0.5041,0.0,D4,,,,,,SYN,1,
SYN-1PL-369,1.0,-1.4256,0.0,D1,,,,,,SYN,1,
SYN-1PL-370,1.0,-0.7726,0.0,D2,,,,,,SYN,1,
SYN-1PL-371,1.0,-0.8382,0.0,D3,,,,,,SYN,1,
SYN-1PL-372,1.0,-0.4343,0.0,D4,,,,,,SYN,1,
SYN-1PL-373,1.0,-0.1423,0.0,D1,,,,,,SYN,1,
SYN-1PL-374,1.0,1.8442,0.0,D2,,,,,,SYN,1,
SYN-1PL-375,1.0,0.9074,0.0,D3,,,,,,SYN,1,
SYN-1PL-376,1.0,0.0224,0.0,D4,,,,,,SYN,1,
SYN-1PL-377,1.0,-0.2247,0.0,D1,,,,,,SYN,1,
SYN-1PL-378,1.0,0.8744,0.0,D2,,,,,,SYN,1,
SYN-1PL-379,1.0,0.4284,0.0,D3,,,,,,SYN,1,
SYN-1PL-380,1.0,0.8912,0.0,D4,,,,,,SYN,1,
SYN-1PL-381,1.0,1.381,0.0,D1,,,,,,SYN,1,
SYN-1PL-382,1.0,-1.0082,0.0,D2,,,,,,SYN,1,
SYN-1PL-383,1.0,-2.2529,0.0,D3,,,,,,SYN,1,
SYN-1PL-384,1.0,-0.0218,0.0,D4,,,,,,SYN,1,
SYN-1PL-385,1.0,0.0795,0.0,D1,,,,,,SYN,1,
SYN-1PL-386,1.0,0.2868,0.0,D2,,,,,,SYN,1,
SYN-1PL-387,1.0,-0.5988,0.0,D3,,,,,,SYN,1,
SYN-1PL-388,1.0,-0.2326,0.0,D4,,,,,,SYN,1,
SYN-1PL-389,1.0,0.5587,0.0,D1,,,,,,SYN,1,
SYN-1PL-390,1.0,0.6126,0.0,D2,,,,,,SYN,1,
SYN-1PL-391,1.0,1.331,0.0,D3,,,,,,SYN,1,
SYN-1PL-392,1.0,-2.1663,0.0,D4,,,,,,SYN,1,
SYN-1PL-393,1.0,-1.6487,0.0,D1,,,,,,SYN,1,
SYN-1PL-394,1.0,1.4619,0.0,D2,,,,,,SYN,1,
SYN-1PL-395,1.0,0.6082,0.0,D3,,,,,,SYN,1,
SYN-1PL-396,1.0,0.7934,0.0,D4,,,,,,SYN,1,
SYN-1PL-397,1.0,-0.2848,0.0,D1,,,,,,SYN,1,
SYN-1PL-398,1.0,-0.4742,0.0,D2,,,,,,SYN,1,
SYN-1PL-399,1.0,0.1998,0.0,D3,,,,,,SYN,1,
SYN-1PL-400,1.0,-0.9398,0.0,D4,,,,,,SYN,1,
SYN-1PL-401,1.0,-1.5302,0.0,D1,,,,,,SYN,1,
SYN-1PL-402,1.0,-1.1106,0.0,D2,,,,,,SYN,1,
SYN-1PL-403,1.0,0.1165,0.0,D3,,,,,,SYN,1,
SYN-1PL-404,1.0,0.6372,0.0,D4,,,,,,SYN,1,
SYN-1PL-405,1.0,1.6513,0.0,D1,,,,,,SYN,1,
SYN-1PL-406,1.0,0.3718,0.0,D2,,,,,,SYN,1,
SYN-1PL-407,1.0,0.4725,0.0,D3,,,,,,SYN,1,
SYN-1PL-408,1.0,1.6881,0.0,D4,,,,,,SYN,1,
SYN-1PL-409,1.0,-0.7767,0.0,D1,,,,,,SYN,1,
SYN-1PL-410,1.0,-0.9593,0.0,D2,,,,,,SYN,1,
SYN-1PL-411,1.0,-0.5379,0.0,D3,,,,,,SYN,1,
SYN-1PL-412,1.0,-0.0962,0.0,D4,,,,,,SYN,1,
SYN-1PL-413,1.0,2.0232,0.0,D1,,,,,,SYN,1,
SYN-1PL-414,1.0,-0.3488,0.0,D2,,,,,,SYN,1,
SYN-1PL-415,1.0,1.3071,0.0,D3,,,,,,SYN,1,
SYN-1PL-416,1.0,-0.4727,0.0,D4,,,,,,SYN,1,
SYN-1PL-417,1.0,0.4914,0.0,D1,,,,,,SYN,1,
SYN-1PL-418,1.0,0.6813,0.0,D2,,,,,,SYN,1,
SYN-1PL-419,1.0,0.533,0.0,D3,,,,,,SYN,1,
SYN-1PL-420,1.0,0.751,0.0,D4,,,,,,SYN,1,
SYN-1PL-421,1.0,-0.689,0.0,D1,,,,,,SYN,1,
SYN-1PL-422,1.0,1.4561,0.0,D2,,,,,,SYN,1,
SYN-1PL-423,1.0,0.981,0.0,D3,,,,,,SYN,1,
SYN-1PL-424,1.0,-0.7019,0.0,D4,,,,,,SYN,1,
SYN-1PL-425,1.0,0.5058,0.0,D1,,,,,,SYN,1,
SYN-1PL-426,1.0,-1.0732,0.0,D2,,,,,,SYN,1,
SYN-1PL-427,1.0,0.0949,0.0,D3,,,,,,SYN,1,
SYN-1PL-428,1.0,-1.1711,0.0,D4,,,,,,SYN,1,
SYN-1PL-429,1.0,0.7184,0.0,D1,,,,,,SYN,1,
SYN-1PL-430,1.0,2.9644,0.0,D2,,,,,,SYN,1,
SYN-1PL-431,1.0,1.4708,0.0,D3,,,,,,SYN,1,
SYN-1PL-432,1.0,0.7308,0.0,D4,,,,,,SYN,1,
SYN-1PL-433,1.0,-0.9029,0.0,D1,,,,,,SYN,1,
SYN-1PL-434,1.0,0.3803,0.0,D2,,,,,,SYN,1,
SYN-1PL-435,1.0,1.1846,0.0,D3,,,,,,SYN,1,
SYN-1PL-436,1.0,-0.0884,0.0,D4,,,,,,SYN,1,
SYN-1PL-437,1.0,0.1293,0.0,D1,,,,,,SYN,1,
SYN-1PL-438,1.0,-1.6943,0.0,D2,,,,,,SYN,1,
SYN-1PL-439,1.0,-0.8554,0.0,D3,,,,,,SYN,1,
SYN-1PL-440,1.0,-1.8484,0.0,D4,,,,,,SYN,1,
SYN-1PL-441,1.0,1.9145,0.0,D1,,,,,,SYN,1,
SYN-1PL-442,1.0,0.4726,0.0,D2,,,,,,SYN,1,
SYN-1PL-443,1.0,0.7247,0.0,D3,,,,,,SYN,1,
SYN-1PL-444,1.0,-0.2027,0.0,D4,,,,,,SYN,1,
SYN-1PL-445,1.0,-1.4607,0.0,D1,,,,,,SYN,1,
SYN-1PL-446,1.0,0.176,0.0,D2,,,,,,SYN,1,
SYN-1PL-447,1.0,-0.6365,0.0,D3,,,,,,SYN,1,
SYN-1PL-448,1.0,-0.9698,0.0,D4,,,,,,SYN,1,
SYN-1PL-449,1.0,0.0554,0.0,D1,,,,,,SYN,1,
SYN-1PL-450,1.0,0.1098,0.0,D2,,,,,,SYN,1,
SYN-1PL-451,1.0,-0.1805,0.0,D3,,,,,,SYN,1,
SYN-1PL-452,1.0,-0.7743,0.0,D4,,,,,,SYN,1,
SYN-1PL-453,1.0,-0.9859,0.0,D1,,,,,,SYN,1,
SYN-1PL-454,1.0,0.0063,0.0,D2,,,,,,SYN,1,
SYN-1PL-455,1.0,1.2225,0.0,D3,,,,,,SYN,1,
SYN-1PL-456,1.0,-1.6043,0.0,D4,,,,,,SYN,1,
SYN-1PL-457,1.0,-0.6572,0.0,D1,,,,,,SYN,1,
SYN-1PL-458,1.0,-0.1624,0.0,D2,,,,,,SYN,1,
SYN-1PL-459,1.0,-0.1587,0.0,D3,,,,,,SYN,1,
SYN-1PL-460,1.0,-0.5928,0.0,D4,,,,,,SYN,1,
SYN-1PL-461,1.0,1.9285,0.0,D1,,,,,,SYN,1,
SYN-1PL-462,1.0,0.3998,0.0,D2,,,,,,SYN,1,
SYN-1PL-463,1.0,-0.9854,0.0,D3,,,,,,SYN,1,
SYN-1PL-464,1.0,-1.8821,0.0,D4,,,,,,SYN,1,
SYN-1PL-465,1.0,-0.1721,0.0,D1,,,,,,SYN,1,
SYN-1PL-466,1.0,1.4795,0.0,D2,,,,,,SYN,1,
SYN-1PL-467,1.0,0.1928,0.0,D3,,,,,,SYN,1,
SYN-1PL-468,1.0,-2.316,0.0,D4,,,,,,SYN,1,
SYN-1PL-469,1.0,-1.3769,0.0,D1,,,,,,SYN,1,
SYN-1PL-470,1.0,0.1229,0.0,D2,,,,,,SYN,1,
SYN-1PL-471,1.0,1.0676,0.0,D3,,,,,,SYN,1,
SYN-1PL-472,1.0,0.1411,0.0,D4,,,,,,SYN,1,
SYN-1PL-473,1.0,0.1493,0.0,D1,,,,,,SYN,1,
SYN-1PL-474,1.0,1.073,0.0,D2,,,,,,SYN,1,
SYN-1PL-475,1.0,1.2563,0.0,D3,,,,,,SYN,1,
SYN-1PL-476,1.0,-0.6765,0.0,D4,,,,,,SYN,1,
SYN-1PL-477,1.0,0.438,0.0,D1,,,,,,SYN,1,
SYN-1PL-478,1.0,-0.9574,0.0,D2,,,,,,SYN,1,
SYN-1PL-479,1.0,-1.0766,0.0,D3,,,,,,SYN,1,
SYN-1PL-480,1.0,0.5883,0.0,D4,,,,,,SYN,1,
SYN-1PL-481,1.0,-1.4234,0.0,D1,,,,,,SYN,1,
SYN-1PL-482,1.0,0.1699,0.0,D2,,,,,,SYN,1,
SYN-1PL-483,1.0,0.3142,0.0,D3,,,,,,SYN,1,
SYN-1PL-484,1.0,0.8613,0.0,D4,,,,,,SYN,1,
SYN-1PL-485,1.0,-1.1504,0.0,D1,,,,,,SYN,1,
SYN-1PL-486,1.0,0.3808,0.0,D2,,,,,,SYN,1,
SYN-1PL-487,1.0,-0.1254,0.0,D3,,,,,,SYN,1,
SYN-1PL-488,1.0,1.4861,0.0,D4,,,,,,SYN,1,
SYN-1PL-489,1.0,-0.7428,0.0,D1,,,,,,SYN,1,
SYN-1PL-490,1.0,-1.11,0.0,D2,,,,,,SYN,1,
SYN-1PL-491,1.0,0.5002,0.0,D3,,,,,,SYN,1,
SYN-1PL-492,1.0,-0.8558,0.0,D4,,,,,,SYN,1,
SYN-1PL-493,1.0,-1.2943,0.0,D1,,,,,,SYN,1,
SYN-1PL-494,1.0,0.9101,0.0,D2,,,,,,SYN,1,
SYN-1PL-495,1.0,0.4304,0.0,D3,,,,,,SYN,1,
SYN-1PL-496,1.0,-3.1114,0.0,D4,,,,,,SYN,1,
SYN-1PL-497,1.0,-0.921,0.0,D1,,,,,,SYN,1,
SYN-1PL-498,1.0,-1.108,0.0,D2,,,,,,SYN,1,
SYN-1PL-499,1.0,0.6443,0.0,D3,,,,,,SYN,1,
SYN-1PL-500,1.0,1.4726,0.0,D4,,,,,,SYN,1,
