item_id,a,b,c,category,subcategory,tags,question,alternatives,correct,source,active,notes
SYN-2PL-355,1.3116,-1.0998,0.0,D3,,,,,,SYN,1,
SYN-2PL-356,1.746,-0.6887,0.0,D4,,,,,,SYN,1,
SYN-2PL-357,0.7185,-0.0651,0.0,D1,,,,,,SYN,1,
SYN-2PL-358,1.0791,1.2813,0.0,D2,,,,,,SYN,1,
SYN-2PL-359,1.0744,-1.2354,0.0,D3,,,,,,SYN,1,
SYN-2PL-360,0.7482,0.8819,0.0,D4,,,,,,SYN,1,
SYN-2PL-361,1.8286,-2.0697,0.0,D1,,,,,,SYN,1,
SYN-2PL-362,0.8401,1.2137,0.0,D2,,,,,,SYN,1,
SYN-2PL-363,0.803,-0.062,0.0,D3,,,,,,SYN,1,
SYN-2PL-364,1.0836,0.1997,0.0,D4,,,,,,SYN,1,
SYN-2PL-365,1.3625,-0.1061,0.0,D1,,,,,,SYN,1,
SYN-2PL-366,0.835,0.9357,0.0,D2,,,,,,SYN,1,
SYN-2PL-367,0.8354,0.3713,0.0,D3,,,,,,SYN,1,
SYN-2PL-368,1.1633,1.6879,0.0,D4,,,,,,SYN,1,
SYN-2PL-369,0.652,-1.7763,0.0,D1,,,,,,SYN,1,
SYN-2PL-370,0.7931,-0.9051,0.0,D2,,,,,,SYN,1,
SYN-2PL-371,0.7777,-1.346,0.0,D3,,,,,,SYN,1,
SYN-2PL-372,0.8778,0.7178,0.0,D4,,,,,,SYN,1,
SYN-2PL-373,0.9582,-1.6876,0.0,D1,,,,,,SYN,1,
SYN-2PL-374,1.7389,2.431,0.0,D2,,,,,,SYN,1,
SYN-2PL-375,1.3129,0.0918,0.0,D3,,,,,,SYN,1,
SYN-2PL-376,1.0067,1.2219,0.0,D4,,,,,,SYN,1,
SYN-2PL-377,0.9348,-0.9663,0.0,D1,,,,,,SYN,1,
SYN-2PL-378,1.2999,0.1963,0.0,D2,,,,,,SYN,1,
SYN-2PL-379,1.1371,0.6242,0.0,D3,,,,,,SYN,1,
SYN-2PL-380,1.3065,-0.7063,0.0,D4,,,,,,SYN,1,
SYN-2PL-381,1.5133,-0.2278,0.0,D1,,,,,,SYN,1,
SYN-2PL-382,0.739,1.5574,0.0,D2,,,,,,SYN,1,
SYN-2PL-383,0.5087,1.2664,0.0,D3,,,,,,SYN,1,
SYN-2PL-384,0.9935,0.579,0.0,D4,,,,,,SYN,1,
SYN-2PL-385,1.0241,1.9714,0.0,D1,,,,,,SYN,1,
SYN-2PL-386,1.0898,-1.9458,0.0,D2,,,,,,SYN,1,
SYN-2PL-387,0.8356,0.2912,0.0,D3,,,,,,SYN,1,
SYN-2PL-388,0.9326,-0.3814,0.0,D4,,,,,,SYN,1,
SYN-2PL-389,1.1825,1.4237,0.0,D1,,,,,,SYN,1,
SYN-2PL-390,1.2017,1.1099,0.0,D2,,,,,,SYN,1,
SYN-2PL-391,1.4908,1.1694,0.0,D3,,,,,,SYN,1,
SYN-2PL-392,0.5221,-0.5969,0.0,D4,,,,,,SYN,1,
SYN-2PL-393,0.6098,0.5616,0.0,D1,,,,,,SYN,1,
SYN-2PL-394,1.5505,1.0802,0.0,D2,,,,,,SYN,1,
SYN-2PL-395,1.2002,1.2973,0.0,D3,,,,,,SYN,1,
SYN-2PL-396,1.2687,-0.9264,0.0,D4,,,,,,SYN,1,
SYN-2PL-397,0.9181,-0.6832,0.0,D1,,,,,,SYN,1,
SYN-2PL-398,0.8674,0.2452,0.0,D2,,,,,,SYN,1,
SYN-2PL-399,1.0618,1.3949,0.0,D3,,,,,,SYN,1,
SYN-2PL-400,0.7543,0.6203,0.0,D4,,,,,,SYN,1,
SYN-2PL-401,0.6319,1.3758,0.0,D1,,,,,,SYN,1,
SYN-2PL-402,0.7166,-1.9525,0.0,D2,,,,,,SYN,1,
SYN-2PL-403,1.0356,-0.2716,0.0,D3,,,,,,SYN,1,
SYN-2PL-404,1.2106,0.4988,0.0,D4,,,,,,SYN,1,
SYN-2PL-405,1.6411,0.2696,0.0,D1,,,,,,SYN,1,
SYN-2PL-406,1.118,-1.8913,0.0,D2,,,,,,SYN,1,
SYN-2PL-407,1.1523,1.1009,0.0,D3,,,,,,SYN,1,
SYN-2PL-408,1.6594,0.3453,0.0,D4,,,,,,SYN,1,
SYN-2PL-409,0.7922,-0.4665,0.0,D1,,,,,,SYN,1,
SYN-2PL-410,0.7499,1.1978,0.0,D2,,,,,,SYN,1,
SYN-2PL-411,0.851,-1.7293,0.0,D3,,,,,,SYN,1,
SYN-2PL-412,0.9715,-0.5113,0.0,D4,,,,,,SYN,1,
SYN-2PL-413,1.8349,0.884,0.0,D1,,,,,,SYN,1,
SYN-2PL-414,0.9006,0.376,0.0,D2,,,,,,SYN,1,
SYN-2PL-415,1.4801,-0.2247,0.0,D3,,,,,,SYN,1,
SYN-2PL-416,0.8678,-0.1538,0.0,D4,,,,,,SYN,1,
SYN-2PL-417,1.1588,-0.2335,0.0,D1,,,,,,SYN,1,
SYN-2PL-418,1.2268,0.8672,0.0,D2,,,,,,SYN,1,
SYN-2PL-419,1.1734,-0.3043,0.0,D3,,,,,,SYN,1,
SYN-2PL-420,1.2527,0.6779,0.0,D4,,,,,,SYN,1,
SYN-2PL-421,0.8133,-2.0871,0.0,D1,,,,,,SYN,1,
SYN-2PL-422,1.5478,1.2294,0.0,D2,,,,,,SYN,1,
SYN-2PL-423,1.3422,2.4416,0.0,D3,,,,,,SYN,1,
SYN-2PL-424,0.8101,0.4996,0.0,D4,,,,,,SYN,1,
SYN-2PL-425,1.1638,-0.0865,0.0,D1,,,,,,SYN,1,
SYN-2PL-426,0.7247,-0.5351,0.0,D2,,,,,,SYN,1,
SYN-2PL-427,1.0289,0.6998,0.0,D3,,,,,,SYN,1,
SYN-2PL-428,0.7038,-0.6502,0.0,D4,,,,,,SYN,1,
SYN-2PL-429,1.2405,-0.8187,0.0,D1,,,,,,SYN,1,
SYN-2PL-430,2.4335,-2.1289,0.0,D2,,,,,,SYN,1,
SYN-2PL-431,1.5547,0.2426,0.0,D3,,,,,,SYN,1,
SYN-2PL-432,1.2451,-0.2908,0.0,D4,,,,,,SYN,1,
SYN-2PL-433,0.7627,-0.236,0.0,D1,,,,,,SYN,1,
SYN-2PL-434,1.1208,-0.0023,0.0,D2,,,,,,SYN,1,
SYN-2PL-435,1.4267,-0.7081,0.0,D3,,,,,,SYN,1,
SYN-2PL-436,0.9738,0.1874,0.0,D4,,,,,,SYN,1,
SYN-2PL-437,1.0395,-1.0799,0.0,D1,,,,,,SYN,1,
SYN-2PL-438,0.6015,-0.1154,0.0,D2,,,,,,SYN,1,
SYN-2PL-439,0.7737,-0.2814,0.0,D3,,,,,,SYN,1,
SYN-2PL-440,0.5744,-1.7083,0.0,D4,,,,,,SYN,1,
SYN-2PL-441,1.776,-1.212,0.0,D1,,,,,,SYN,1,
SYN-2PL-442,1.1523,-0.5925,0.0,D2,,,,,,SYN,1,
SYN-2PL-443,1.2429,-0.5624,0.0,D3,,,,,,SYN,1,
SYN-2PL-444,0.941,0.2592,0.0,D4,,,,,,SYN,1,
SYN-2PL-445,0.6452,-0.405,0.0,D1,,,,,,SYN,1,
SYN-2PL-446,1.0542,-0.0512,0.0,D2,,,,,,SYN,1,
SYN-2PL-447,0.8262,-0.4088,0.0,D3,,,,,,SYN,1,
SYN-2PL-448,0.7476,-2.5901,0.0,D4,,,,,,SYN,1,
SYN-2PL-449,1.0168,-0.1234,0.0,D1,,,,,,SYN,1,
SYN-2PL-450,1.0335,-0.8422,0.0,D2,,,,,,SYN,1,
SYN-2PL-451,0.9473,-0.1598,0.0,D3,,,,,,SYN,1,
SYN-2PL-452,0.7927,-0.7661,0.0,D4,,,,,,SYN,1,
SYN-2PL-453,0.744,0.6557,0.0,D1,,,,,,SYN,1,
SYN-2PL-454,1.0019,-0.0459,0.0,D2,,,,,,SYN,1,
SYN-2PL-455,1.443,0.7083,0.0,D3,,,,,,SYN,1,
SYN-2PL-456,0.618,0.7814,0.0,D4,,,,,,SYN,1,
SYN-2PL-457,0.8211,-0.5666,0.0,D1,,,,,,SYN,1,
SYN-2PL-458,0.9525,0.8153,0.0,D2,,,,,,SYN,1,
SYN-2PL-459,0.9535,0.2287,0.0,D3,,,,,,SYN,1,
SYN-2PL-460,0.8371,-1.0579,0.0,D4,,,,,,SYN,1,
SYN-2PL-461,1.7835,-0.116,0.0,D1,,,,,,SYN,1,
SYN-2PL-462,1.1274,0.0941,0.0,D2,,,,,,SYN,1,
SYN-2PL-463,0.7441,1.2699,0.0,D3,,,,,,SYN,1,
SYN-2PL-464,0.5686,-0.3486,0.0,D4,,,,,,SYN,1,
SYN-2PL-465,0.9497,1.5709,0.0,D1,,,,,,SYN,1,
SYN-2PL-466,1.5587,0.7699,0.0,D2,,,,,,SYN,1,
SYN-2PL-467,1.0595,-2.1143,0.0,D3,,,,,,SYN,1,
SYN-2PL-468,0.4992,-1.0356,0.0,D4,,,,,,SYN,1,
SYN-2PL-469,0.6616,0.5865,0.0,D1,,,,,,SYN,1,
SYN-2PL-470,1.0376,-1.4553,0.0,D2,,,,,,SYN,1,
SYN-2PL-471,1.3775,0.4762,0.0,D3,,,,,,SYN,1,
SYN-2PL-472,1.0432,1.3826,0.0,D4,,,,,,SYN,1,
SYN-2PL-473,1.0458,-0.2682,0.0,D1,,,,,,SYN,1,
SYN-2PL-474,1.3797,1.4077,0.0,D2,,,,,,SYN,1,
SYN-2PL-475,1.4577,1.3239,0.0,D3,,,,,,SYN,1,
SYN-2PL-476,0.8163,-0.0563,0.0,D4,,,,,,SYN,1,
SYN-2PL-477,1.1404,-0.0334,0.0,D1,,,,,,SYN,1,
SYN-2PL-478,0.7504,0.1812,0.0,D2,,,,,,SYN,1,
SYN-2PL-479,0.724,0.4449,0.0,D3,,,,,,SYN,1,
SYN-2PL-480,1.193,-1.5575,0.0,D4,,,,,,SYN,1,
SYN-2PL-481,0.6524,-0.1449,0.0,D1,,,,,,SYN,1,
SYN-2PL-482,1.0523,-1.6733,0.0,D2,,,,,,SYN,1,
SYN-2PL-483,1.0988,-0.3451,0.0,D3,,,,,,SYN,1,
SYN-2PL-484,1.2948,-0.2194,0.0,D4,,,,,,SYN,1,
SYN-2PL-485,0.7081,-1.8174,0.0,D1,,,,,,SYN,1,
SYN-2PL-486,1.121,-1.2635,0.0,D2,,,,,,SYN,1,
SYN-2PL-487,0.9631,-0.3981,0.0,D3,,,,,,SYN,1,
SYN-2PL-488,1.5618,2.1603,0.0,D4,,,,,,SYN,1,
SYN-2PL-489,0.8003,-1.3867,0.0,D1,,,,,,SYN,1,
SYN-2PL-490,0.7168,0.1246,0.0,D2,,,,,,SYN,1,
SYN-2PL-491,1.1619,-0.8935,0.0,D3,,,,,,SYN,1,
SYN-2PL-492,0.7736,-0.375,0.0,D4,,,,,,SYN,1,
SYN-2PL-493,0.6782,0.9852,0.0,D1,,,,,,SYN,1,
SYN-2PL-494,1.3139,0.3105,0.0,D2,,,,,,SYN,1,
SYN-2PL-495,1.1378,0.4258,0.0,D3,,,,,,SYN,1,
SYN-2PL-496,0.3932,0.4888,0.0,D4,,,,,,SYN,1,
SYN-2PL-497,0.7586,0.5755,0.0,D1,,,,,,SYN,1,
SYN-2PL-498,0.7172,-2.1616,0.0,D2,,,,,,SYN,1,
SYN-2PL-499,1.2133,0.386,0.0,D3,,,,,,SYN,1,
SYN-2PL-500,1.5555,-0.0851,0.0,D4,,,,,,SYN,1,
