item_id,a,b,c,category,subcategory,tags,question,alternatives,correct,source,active,notes
SYN-3PL-347,1.2836,-1.297,0.1773,D3,,,,,,SYN,1,
SYN-3PL-348,0.9601,0.7309,0.2404,D4,,,,,,SYN,1,
SYN-3PL-349,0.5011,1.1802,0.1805,D1,,,,,,SYN,1,
SYN-3PL-350,1.358,-1.1278,0.2343,D2,,,,,,SYN,1,
SYN-3PL-351,0.7238,-0.9511,0.1799,D3,,,,,,SYN,1,
SYN-3PL-352,1.5107,0.8318,0.1237,D4,,,,,,SYN,1,
SYN-3PL-353,1.6624,2.4427,0.2578,D1,,,,,,SYN,1,
SYN-3PL-354,1.257,-1.5669,0.2807,D2,,,,,,SYN,1,
SYN-3PL-355,1.3116,-1.4714,0.1473,D3,,,,,,SYN,1,
SYN-3PL-356,1.746,-1.098,0.4273,D4,,,,,,SYN,1,
SYN-3PL-357,0.7185,-1.0823,0.1384,D1,,,,,,SYN,1,
SYN-3PL-358,1.0791,1.1825,0.2904,D2,,,,,,SYN,1,
SYN-3PL-359,1.0744,-1.0389,0.1066,D3,,,,,,SYN,1,
SYN-3PL-360,0.7482,2.2802,0.437,D4,,,,,,SYN,1,
SYN-3PL-361,1.8286,0.4765,0.3962,D1,,,,,,SYN,1,
SYN-3PL-362,0.8401,1.0461,0.3744,D2,,,,,,SYN,1,
SYN-3PL-363,0.803,0.6481,0.1491,D3,,,,,,SYN,1,
SYN-3PL-364,1.0836,-1.0509,0.1631,D4,,,,,,SYN,1,
SYN-3PL-365,1.3625,-1.4224,0.1953,D1,,,,,,SYN,1,
SYN-3PL-366,0.835,0.9749,0.1766,D2,,,,,,SYN,1,
SYN-3PL-367,0.8354,1.2569,0.2216,D3,,,,,,SYN,1,
SYN-3PL-368,1.1633,0.452,0.1737,D4,,,,,,SYN,1,
SYN-3PL-369,0.652,0.0148,0.2482,D1,,,,,,SYN,1,
SYN-3PL-370,0.7931,0.1147,0.1802,D2,,,,,,SYN,1,
SYN-3PL-371,0.7777,0.2416,0.2808,D3,,,,,,SYN,1,
SYN-3PL-372,0.8778,-1.376,0.2303,D4,,,,,,SYN,1,
SYN-3PL-373,0.9582,0.0768,0.1987,D1,,,,,,SYN,1,
SYN-3PL-374,1.7389,0.0165,0.1071,D2,,,,,,SYN,1,
SYN-3PL-375,1.3129,-1.8156,0.3233,D3,,,,,,SYN,1,
SYN-3PL-376,1.0067,-2.7611,0.1846,D4,,,,,,SYN,1,
SYN-3PL-377,0.9348,-0.2525,0.1909,D1,,,,,,SYN,1,
SYN-3PL-378,1.2999,-2.0945,0.1706,D2,,,,,,SYN,1,
SYN-3PL-379,1.1371,-2.4096,0.1396,D3,,,,,,SYN,1,
SYN-3PL-380,1.3065,-1.775,0.1477,D4,,,,,,SYN,1,
SYN-3PL-381,1.5133,0.2037,0.2224,D1,,,,,,SYN,1,
SYN-3PL-382,0.739,-0.0415,0.1764,D2,,,,,,SYN,1,
SYN-3PL-383,0.5087,0.0859,0.0986,D3,,,,,,SYN,1,
SYN-3PL-384,0.9935,1.7549,0.2089,D4,,,,,,SYN,1,
SYN-3PL-385,1.0241,0.5427,0.2437,D1,,,,,,SYN,1,
SYN-3PL-386,1.0898,1.5979,0.3658,D2,,,,,,SYN,1,
SYN-3PL-387,0.8356,0.2016,0.2435,D3,,,,,,SYN,1,
SYN-3PL-388,0.9326,1.1085,0.2561,D4,,,,,,SYN,1,
SYN-3PL-389,1.1825,1.6254,0.2331,D1,,,,,,SYN,1,
SYN-3PL-390,1.2017,2.0579,0.3614,D2,,,,,,SYN,1,
SYN-3PL-391,1.4908,-0.2219,0.4273,D3,,,,,,SYN,1,
SYN-3PL-392,0.5221,-1.2396,0.1444,D4,,,,,,SYN,1,
SYN-3PL-393,0.6098,0.0632,0.1713,D1,,,,,,SYN,1,
SYN-3PL-394,1.5505,1.4054,0.4883,D2,,,,,,SYN,1,
SYN-3PL-395,1.2002,1.6348,0.2876,D3,,,,,,SYN,1,
SYN-3PL-396,1.2687,0.1347,0.256,D4,,,,,,SYN,1,
SYN-3PL-397,0.9181,0.3881,0.2502,D1,,,,,,SYN,1,
SYN-3PL-398,0.8674,1.6501,0.1212,D2,,,,,,SYN,1,
SYN-3PL-399,1.0618,0.1847,0.1858,D3,,,,,,SYN,1,
SYN-3PL-400,0.7543,0.7009,0.2317,D4,,,,,,SYN,1,
SYN-3PL-401,0.6319,0.9618,0.1968,D1,,,,,,SYN,1,
SYN-3PL-402,0.7166,-0.228,0.1837,D2,,,,,,SYN,1,
SYN-3PL-403,1.0356,-0.8806,0.0584,D3,,,,,,SYN,1,
SYN-3PL-404,1.2106,2.5592,0.3295,D4,,,,,,SYN,1,
SYN-3PL-405,1.6411,-0.6044,0.1509,D1,,,,,,SYN,1,
SYN-3PL-406,1.118,-1.1022,0.2771,D2,,,,,,SYN,1,
SYN-3PL-407,1.1523,-0.266,0.2022,D3,,,,,,SYN,1,
SYN-3PL-408,1.6594,0.1646,0.1576,D4,,,,,,SYN,1,
SYN-3PL-409,0.7922,0.304,0.2239,D1,,,,,,SYN,1,
SYN-3PL-410,0.7499,-0.337,0.1608,D2,,,,,,SYN,1,
SYN-3PL-411,0.851,0.5193,0.2165,D3,,,,,,SYN,1,
SYN-3PL-412,0.9715,1.7792,0.3346,D4,,,,,,SYN,1,
SYN-3PL-413,1.8349,-0.342,0.1532,D1,,,,,,SYN,1,
SYN-3PL-414,0.9006,0.045,0.1094,D2,,,,,,SYN,1,
SYN-3PL-415,1.4801,1.448,0.0998,D3,,,,,,SYN,1,
SYN-3PL-416,0.8678,-1.0434,0.1515,D4,,,,,,SYN,1,
SYN-3PL-417,1.1588,-1.2385,0.1962,D1,,,,,,SYN,1,
SYN-3PL-418,1.2268,-0.7212,0.43,D2,,,,,,SYN,1,
SYN-3PL-419,1.1734,-0.116,0.2013,D3,,,,,,SYN,1,
SYN-3PL-420,1.2527,0.9317,0.18,D4,,,,,,SYN,1,
SYN-3PL-421,0.8133,-1.7006,0.1222,D1,,,,,,SYN,1,
SYN-3PL-422,1.5478,-0.6993,0.3469,D2,,,,,,SYN,1,
SYN-3PL-423,1.3422,-1.1592,0.311,D3,,,,,,SYN,1,
SYN-3PL-424,0.8101,-1.6523,0.2714,D4,,,,,,SYN,1,
SYN-3PL-425,1.1638,-1.3398,0.2288,D1,,,,,,SYN,1,
SYN-3PL-426,0.7247,0.7775,0.3689,D2,,,,,,SYN,1,
SYN-3PL-427,1.0289,0.1046,0.4205,D3,,,,,,SYN,1,
SYN-3PL-428,0.7038,0.1631,0.2413,D4,,,,,,SYN,1,
SYN-3PL-429,1.2405,0.6413,0.1341,D1,,,,,,SYN,1,
SYN-3PL-430,2.4335,0.4551,0.2458,D2,,,,,,SYN,1,
SYN-3PL-431,1.5547,0.4459,0.1607,D3,,,,,,SYN,1,
SYN-3PL-432,1.2451,1.9858,0.2769,D4,,,,,,SYN,1,
SYN-3PL-433,0.7627,0.6983,0.0714,D1,,,,,,SYN,1,
SYN-3PL-434,1.1208,-2.8396,0.4558,D2,,,,,,SYN,1,
SYN-3PL-435,1.4267,0.5934,0.2058,D3,,,,,,SYN,1,
SYN-3PL-436,0.9738,1.0098,0.2499,D4,,,,,,SYN,1,
SYN-3PL-437,1.0395,0.5181,0.1152,D1,,,,,,SYN,1,
SYN-3PL-438,0.6015,-0.6266,0.3853,D2,,,,,,SYN,1,
SYN-3PL-439,0.7737,-1.0754,0.0866,D3,,,,,,SYN,1,
SYN-3PL-440,0.5744,0.0471,0.2684,D4,,,,,,SYN,1,
SYN-3PL-441,1.776,0.7085,0.219,D1,,,,,,SYN,1,
SYN-3PL-442,1.1523,0.9082,0.1589,D2,,,,,,SYN,1,
SYN-3PL-443,1.2429,-1.9244,0.273,D3,,,,,,SYN,1,
SYN-3PL-444,0.941,0.3502,0.1286,D4,,,,,,SYN,1,
SYN-3PL-445,0.6452,1.3366,0.1456,D1,,,,,,SYN,1,
SYN-3PL-446,1.0542,0.8038,0.2082,D2,,,,,,SYN,1,
SYN-3PL-447,0.8262,2.6614,0.1763,D3,,,,,,SYN,1,
SYN-3PL-448,0.7476,-0.7288,0.2067,D4,,,,,,SYN,1,
SYN-3PL-449,1.0168,-1.2663,0.3659,D1,,,,,,SYN,1,
SYN-3PL-450,1.0335,0.923,0.339,D2,,,,,,SYN,1,
SYN-3PL-451,0.9473,1.5727,0.2641,D3,,,,,,SYN,1,
SYN-3PL-452,0.7927,-1.0552,0.2693,D4,,,,,,SYN,1,
SYN-3PL-453,0.744,0.0494,0.2812,D1,,,,,,SYN,1,
SYN-3PL-454,1.0019,0.2491,0.169,D2,,,,,,SYN,1,
SYN-3PL-455,1.443,0.4388,0.3551,D3,,,,,,SYN,1,
SYN-3PL-456,0.618,1.3134,0.3457,D4,,,,,,SYN,1,
SYN-3PL-457,0.8211,2.4507,0.34,D1,,,,,,SYN,1,
SYN-3PL-458,0.9525,-0.5964,0.3157,D2,,,,,,SYN,1,
SYN-3PL-459,0.9535,-0.3238,0.2291,D3,,,,,,SYN,1,
SYN-3PL-460,0.8371,-1.5649,0.1086,D4,,,,,,SYN,1,
SYN-3PL-461,1.7835,0.811,0.3285,D1,,,,,,SYN,1,
SYN-3PL-462,1.1274,-1.1746,0.3047,D2,,,,,,SYN,1,
SYN-3PL-463,0.7441,0.1317,0.0848,D3,,,,,,SYN,1,
SYN-3PL-464,0.5686,0.4824,0.2194,D4,,,,,,SYN,1,
SYN-3PL-465,0.9497,1.3865,0.2221,D1,,,,,,SYN,1,
SYN-3PL-466,1.5587,-0.054,0.2257,D2,,,,,,SYN,1,
SYN-3PL-467,1.0595,-0.5068,0.0658,D3,,,,,,SYN,1,
SYN-3PL-468,0.4992,-0.6657,0.1333,D4,,,,,,SYN,1,
SYN-3PL-469,0.6616,1.022,0.182,D1,,,,,,SYN,1,
SYN-3PL-470,1.0376,-0.359,0.2612,D2,,,,,,SYN,1,
SYN-3PL-471,1.3775,0.0583,0.1531,D3,,,,,,SYN,1,
SYN-3PL-472,1.0432,0.7909,0.2599,D4,,,,,,SYN,1,
SYN-3PL-473,1.0458,1.3484,0.1689,D1,,,,,,SYN,1,
SYN-3PL-474,1.3797,1.201,0.344,D2,,,,,,SYN,1,
SYN-3PL-475,1.4577,-1.4637,0.1818,D3,,,,,,SYN,1,
SYN-3PL-476,0.8163,-1.1334,0.1331,D4,,,,,,SYN,1,
SYN-3PL-477,1.1404,0.3715,0.1877,D1,,,,,,SYN,1,
SYN-3PL-478,0.7504,0.5972,0.2671,D2,,,,,,SYN,1,
SYN-3PL-479,0.724,0.2851,0.2098,D3,,,,,,SYN,1,
SYN-3PL-480,1.193,1.3564,0.1346,D4,,,,,,SYN,1,
SYN-3PL-481,0.6524,1.5997,0.3013,D1,,,,,,SYN,1,
SYN-3PL-482,1.0523,-0.0786,0.274,D2,,,,,,SYN,1,
SYN-3PL-483,1.0988,0.1869,0.3234,D3,,,,,,SYN,1,
SYN-3PL-484,1.2948,1.1304,0.1001,D4,,,,,,SYN,1,
SYN-3PL-485,0.7081,0.9027,0.2425,D1,,,,,,SYN,1,
SYN-3PL-486,1.121,-1.0427,0.3082,D2,,,,,,SYN,1,
SYN-3PL-487,0.9631,-1.3452,0.2928,D3,,,,,,SYN,1,
SYN-3PL-488,1.5618,-1.8332,0.2593,D4,,,,,,SYN,1,
SYN-3PL-489,0.8003,-0.0165,0.1124,D1,,,,,,SYN,1,
SYN-3PL-490,0.7168,-0.6174,0.2881,D2,,,,,,SYN,1,
SYN-3PL-491,1.1619,-0.7109,0.1071,D3,,,,,,SYN,1,
SYN-3PL-492,0.7736,-1.6005,0.2322,D4,,,,,,SYN,1,
SYN-3PL-493,0.6782,-0.0642,0.1301,D1,,,,,,SYN,1,
SYN-3PL-494,1.3139,-1.5739,0.2269,D2,,,,,,SYN,1,
SYN-3PL-495,1.1378,-1.222,0.2471,D3,,,,,,SYN,1,
SYN-3PL-496,0.3932,-0.3818,0.2035,D4,,,,,,SYN,1,
SYN-3PL-497,0.7586,0.4661,0.2059,D1,,,,,,SYN,1,
SYN-3PL-498,0.7172,0.0195,0.3844,D2,,,,,,SYN,1,
SYN-3PL-499,1.2133,0.6937,0.1595,D3,,,,,,SYN,1,
SYN-3PL-500,1.5555,-0.0844,0.3246,D4,,,,,,SYN,1,
